NOC,NOC_Code,Year,Target,Gold,Silver,Bronze,Lag1_Medals,Lag2_Medals,Lag3_Medals,Weighted_Avg_3,EWMA_Score,Lag1_EWMA,Momentum,Squad_Size,Lag1_Squad_Size,Events_Participated,Sports_Participated,Female_Ratio,Efficiency,Lag1_Efficiency,Event_Coverage,Gold_Ratio,Is_Host,Is_Next_Host,Time_Since_Last_Host,Total_Events,Region,Is_Post_1992,Is_Boycott_Year,Historical_Weight
Kenya,KEN,1992,8,2,4,2,9.0,3.0,,6.75,7.11392,6.5232,-1.0,49.0,74.0,29.0,5.0,0.16363636363636364,0.16326530612244897,0.12162162162162163,0.11284046692607004,0.25,0,0,999,257,Africa,0,0,1.0
Kenya,KEN,1996,8,1,4,3,8.0,9.0,3.0,7.299999999999999,7.468352,7.11392,0.0,52.0,49.0,27.0,5.0,0.18518518518518517,0.15384615384615385,0.16326530612244897,0.0996309963099631,0.125,0,0,999,271,Africa,1,0,1.0
Kenya,KEN,2000,7,2,3,2,8.0,8.0,9.0,8.200000000000001,7.2810112,7.468352,-1.0,56.0,52.0,24.0,6.0,0.3898305084745763,0.125,0.15384615384615385,0.08,0.2857142857142857,0,0,999,300,Africa,1,0,1.0
Kenya,KEN,2004,7,1,4,2,7.0,8.0,8.0,7.5,7.16860672,7.2810112,0.0,46.0,56.0,16.0,4.0,0.5217391304347826,0.15217391304347827,0.125,0.053156146179401995,0.14285714285714285,0,0,999,301,Africa,1,0,1.0
Kenya,KEN,2008,16,6,4,6,7.0,7.0,8.0,7.199999999999999,10.701164032000001,7.16860672,9.0,46.0,46.0,24.0,5.0,0.3829787234042553,0.34782608695652173,0.15217391304347827,0.07947019867549669,0.375,0,0,999,302,Africa,1,0,1.0
Kenya,KEN,2012,13,2,4,7,16.0,7.0,7.0,11.5,11.6206984192,10.701164032000001,-3.0,47.0,46.0,23.0,4.0,0.43137254901960786,0.2765957446808511,0.34782608695652173,0.076158940397351,0.15384615384615385,0,0,999,302,Africa,1,0,1.0
Kenya,KEN,2016,13,6,6,1,13.0,16.0,7.0,12.700000000000001,12.17241905152,11.6206984192,0.0,79.0,47.0,29.0,7.0,0.425,0.16455696202531644,0.2765957446808511,0.09477124183006536,0.46153846153846156,0,0,999,306,Africa,1,0,1.0
Kenya,KEN,2020,10,4,4,2,13.0,13.0,16.0,13.600000000000001,11.303451430912,12.17241905152,-3.0,87.0,79.0,26.0,7.0,0.5617977528089888,0.11494252873563218,0.16455696202531644,0.07669616519174041,0.4,0,0,999,339,Africa,1,0,1.0
Kenya,KEN,2024,11,4,2,5,10.0,13.0,13.0,11.5,11.182070858547199,11.303451430912,1.0,74.0,87.0,24.0,6.0,0.4805194805194805,0.14864864864864866,0.11494252873563218,0.0729483282674772,0.36363636363636365,0,0,999,329,Africa,1,0,1.0
Kosovo,KOS,2016,1,1,0,0,,,,,1.0,,,8.0,,8.0,5.0,0.625,0.125,,0.026143790849673203,1.0,0,0,999,306,Other,1,0,1.0
Kosovo,KOS,2020,2,2,0,0,1.0,,,1.0,1.4,1.0,1.0,11.0,8.0,11.0,6.0,0.5454545454545454,0.18181818181818182,0.125,0.032448377581120944,1.0,0,0,999,339,Other,1,0,1.0
Kosovo,KOS,2024,2,0,1,1,2.0,1.0,,1.625,1.6400000000000001,1.4,0.0,9.0,11.0,9.0,4.0,0.7777777777777778,0.2222222222222222,0.18181818181818182,0.02735562310030395,0.0,0,0,999,329,Other,1,0,1.0
Kuwait,KUW,2000,1,0,0,1,,,,,1.0,,,29.0,,10.0,6.0,0.0,0.034482758620689655,,0.03333333333333333,0.0,0,0,999,300,Other,1,0,1.0
Kuwait,KUW,2012,1,0,0,1,,,1.0,1.0,1.0,,,10.0,,11.0,4.0,0.25,0.1,,0.03642384105960265,0.0,0,0,999,302,Other,1,0,1.0
Kuwait,KUW,2020,1,0,0,1,,1.0,,1.0,1.0,,,10.0,,8.0,5.0,0.2,0.1,,0.02359882005899705,0.0,0,0,999,339,Other,1,0,1.0
Kyrgyzstan,KGZ,2000,1,0,0,1,,,,,1.0,,,48.0,,59.0,9.0,0.28169014084507044,0.020833333333333332,,0.19666666666666666,0.0,0,0,999,300,Other,1,0,1.0
Kyrgyzstan,KGZ,2008,3,0,1,2,,1.0,,1.0,1.8000000000000003,,,20.0,,22.0,9.0,0.18181818181818182,0.15,,0.0728476821192053,0.0,0,0,999,302,Other,1,0,1.0
Kyrgyzstan,KGZ,2020,3,0,2,1,,,3.0,3.0000000000000004,2.2800000000000002,,,16.0,,17.0,7.0,0.29411764705882354,0.1875,,0.05014749262536873,0.0,0,0,999,339,Other,1,0,1.0
Kyrgyzstan,KGZ,2024,6,0,2,4,3.0,,,3.0,3.7680000000000007,2.2800000000000002,3.0,16.0,16.0,17.0,5.0,0.29411764705882354,0.375,0.1875,0.05167173252279635,0.0,0,0,999,329,Other,1,0,1.0
Latvia,LAT,1936,2,0,1,1,,,,,2.0,,,29.0,,16.0,6.0,0.0,0.06896551724137931,,0.12403100775193798,0.0,0,0,999,129,Ex-USSR,0,0,0.7
Latvia,LAT,1992,3,0,2,1,,,,,2.4000000000000004,,,34.0,,31.0,13.0,0.275,0.08823529411764706,,0.12062256809338522,0.0,0,0,999,257,Ex-USSR,0,0,1.0
Latvia,LAT,1996,1,0,1,0,3.0,,,3.0,1.8400000000000003,2.4000000000000004,-2.0,47.0,34.0,47.0,12.0,0.3090909090909091,0.02127659574468085,0.08823529411764706,0.17343173431734318,0.0,0,0,999,271,Ex-USSR,1,0,1.0
Latvia,LAT,2000,3,1,1,1,1.0,3.0,,1.7499999999999998,2.3040000000000003,1.8400000000000003,2.0,45.0,47.0,47.0,13.0,0.2833333333333333,0.06666666666666667,0.02127659574468085,0.15666666666666668,0.3333333333333333,0,0,999,300,Ex-USSR,1,0,1.0
Latvia,LAT,2004,4,0,4,0,3.0,1.0,3.0,2.4000000000000004,2.9824,2.3040000000000003,1.0,32.0,45.0,37.0,11.0,0.24444444444444444,0.125,0.06666666666666667,0.12292358803986711,0.0,0,0,999,301,Ex-USSR,1,0,1.0
Latvia,LAT,2008,3,1,1,1,4.0,3.0,1.0,3.1,2.98944,2.9824,-1.0,47.0,32.0,33.0,11.0,0.33962264150943394,0.06382978723404255,0.125,0.10927152317880795,0.3333333333333333,0,0,999,302,Ex-USSR,1,0,1.0
Latvia,LAT,2012,2,1,0,1,3.0,4.0,3.0,3.3000000000000003,2.593664,2.98944,-1.0,45.0,47.0,38.0,12.0,0.28,0.044444444444444446,0.06382978723404255,0.12582781456953643,0.5,0,0,999,302,Ex-USSR,1,0,1.0
Latvia,LAT,2020,2,1,0,1,,2.0,3.0,2.4000000000000004,2.3561984000000002,,,33.0,,26.0,15.0,0.4473684210526316,0.06060606060606061,,0.07669616519174041,0.5,0,0,999,339,Ex-USSR,1,0,1.0
Latvia ,LAT,1932,1,0,1,0,,,,,1.0,,,5.0,,4.0,2.0,0.0,0.2,,0.03418803418803419,0.0,0,0,999,117,Other,0,0,0.7
Lebanon,LIB,1952,2,0,1,1,,,,,2.0,,,9.0,,8.0,4.0,0.0,0.2222222222222222,,0.053691275167785234,0.0,0,0,999,149,Other,0,0,0.7
Lebanon,LIB,1972,1,0,1,0,,,,,1.6,,,19.0,,23.0,9.0,0.05555555555555555,0.05263157894736842,,0.11794871794871795,0.0,0,0,999,195,Other,0,0,0.7
Lebanon,LIB,1980,1,0,0,1,,1.0,,1.0,1.3599999999999999,,,15.0,,16.0,8.0,0.0,0.06666666666666667,,0.07881773399014778,0.0,0,0,999,203,Other,0,0,0.7
Lithuania,LTU,1992,2,1,0,1,,,,,2.0,,,47.0,,31.0,11.0,0.2222222222222222,0.0425531914893617,,0.12062256809338522,0.5,0,0,999,257,Ex-USSR,0,0,1.0
Lithuania,LTU,1996,1,0,0,1,2.0,,,2.0,1.6,2.0,-1.0,61.0,47.0,49.0,14.0,0.2716049382716049,0.01639344262295082,0.0425531914893617,0.18081180811808117,0.0,0,0,999,271,Ex-USSR,1,0,1.0
Lithuania,LTU,2000,5,2,0,3,1.0,2.0,,1.375,2.96,1.6,4.0,61.0,61.0,50.0,15.0,0.38961038961038963,0.08196721311475409,0.01639344262295082,0.16666666666666666,0.4,0,0,999,300,Ex-USSR,1,0,1.0
Lithuania,LTU,2004,3,1,2,0,5.0,1.0,2.0,3.1999999999999997,2.976,2.96,-2.0,59.0,61.0,44.0,13.0,0.21428571428571427,0.05084745762711865,0.08196721311475409,0.1461794019933555,0.3333333333333333,0,0,999,301,Ex-USSR,1,0,1.0
Lithuania,LTU,2008,5,0,3,2,3.0,5.0,1.0,3.2,3.7855999999999996,2.976,2.0,71.0,59.0,54.0,16.0,0.4230769230769231,0.07042253521126761,0.05084745762711865,0.17880794701986755,0.0,0,0,999,302,Ex-USSR,1,0,1.0
Lithuania,LTU,2012,5,2,0,3,5.0,3.0,5.0,4.4,4.27136,3.7855999999999996,0.0,62.0,71.0,54.0,14.0,0.4166666666666667,0.08064516129032258,0.07042253521126761,0.17880794701986755,0.4,0,0,999,302,Ex-USSR,1,0,1.0
Lithuania,LTU,2016,4,0,1,3,5.0,5.0,3.0,4.6,4.162815999999999,4.27136,-1.0,67.0,62.0,49.0,15.0,0.25,0.05970149253731343,0.08064516129032258,0.16013071895424835,0.0,0,0,999,306,Ex-USSR,1,0,1.0
Lithuania,LTU,2020,1,0,1,0,4.0,5.0,5.0,4.5,2.8976895999999996,4.162815999999999,-3.0,42.0,67.0,46.0,13.0,0.3559322033898305,0.023809523809523808,0.05970149253731343,0.13569321533923304,0.0,0,0,999,339,Ex-USSR,1,0,1.0
Lithuania,LTU,2024,4,0,2,2,1.0,4.0,5.0,2.7,3.33861376,2.8976895999999996,3.0,51.0,42.0,42.0,14.0,0.3968253968253968,0.0784313725490196,0.023809523809523808,0.1276595744680851,0.0,0,0,999,329,Ex-USSR,1,0,1.0
Luxembourg,LUX,1900,1,1,0,0,,,,,1.0,,,1.0,,1.0,1.0,0.0,1.0,,0.010309278350515464,1.0,0,0,999,97,Other,0,0,0.7
Luxembourg,LUX,1920,1,0,1,0,,,,,1.0,,,25.0,,18.0,6.0,0.0,0.04,,0.11538461538461539,0.0,0,0,999,156,Other,0,0,0.7
Luxembourg,LUX,1952,1,1,0,0,,,,,1.0,,,44.0,,32.0,9.0,0.0,0.022727272727272728,,0.21476510067114093,1.0,0,0,999,149,Other,0,0,0.7
Macedonia,MKD,2000,1,0,0,1,,,,,1.0,,,10.0,,15.0,5.0,0.5333333333333333,0.1,,0.05,0.0,0,0,999,300,Other,1,0,1.0
Malaysia,MAS,1992,1,0,0,1,,,,,1.0,,,26.0,,11.0,6.0,0.0,0.038461538461538464,,0.042801556420233464,0.0,0,0,999,257,Other,0,0,1.0
Malaysia,MAS,1996,2,0,1,1,1.0,,,1.0,1.4,1.0,1.0,35.0,26.0,21.0,8.0,0.06976744186046512,0.05714285714285714,0.038461538461538464,0.07749077490774908,0.0,0,0,999,271,Other,1,0,1.0
Malaysia,MAS,2008,1,0,1,0,,,2.0,2.0,1.24,,,31.0,,29.0,10.0,0.38095238095238093,0.03225806451612903,,0.09602649006622517,0.0,0,0,999,302,Other,1,0,1.0
Malaysia,MAS,2012,2,0,1,1,1.0,,,1.0,1.544,1.24,1.0,28.0,31.0,25.0,9.0,0.42105263157894735,0.07142857142857142,0.03225806451612903,0.08278145695364239,0.0,0,0,999,302,Other,1,0,1.0
Malaysia,MAS,2016,5,0,4,1,2.0,1.0,,1.625,2.9264,1.544,3.0,32.0,28.0,29.0,10.0,0.4523809523809524,0.15625,0.07142857142857142,0.09477124183006536,0.0,0,0,999,306,Other,1,0,1.0
Malaysia,MAS,2020,2,0,1,1,5.0,2.0,1.0,3.3000000000000003,2.55584,2.9264,-3.0,30.0,32.0,37.0,10.0,0.5319148936170213,0.06666666666666667,0.15625,0.10914454277286136,0.0,0,0,999,339,Other,1,0,1.0
Malaysia,MAS,2024,2,0,0,2,2.0,5.0,2.0,2.9,2.333504,2.55584,0.0,26.0,30.0,23.0,11.0,0.53125,0.07692307692307693,0.06666666666666667,0.06990881458966565,0.0,0,0,999,329,Other,1,0,1.0
Mauritius,MRI,2008,1,0,0,1,,,,,1.0,,,11.0,,11.0,7.0,0.45454545454545453,0.09090909090909091,,0.03642384105960265,0.0,0,0,999,302,Other,1,0,1.0
Mexico,MEX,1936,3,0,0,3,,,,,3.0,,,32.0,,14.0,8.0,0.0,0.09375,,0.10852713178294573,0.0,0,0,999,129,Americas,0,0,0.7
Mexico,MEX,1948,5,2,1,2,3.0,,,3.0,3.8,3.0,2.0,88.0,32.0,57.0,14.0,0.06040268456375839,0.056818181818181816,0.09375,0.41911764705882354,0.4,0,0,999,136,Americas,0,0,0.7
Mexico,MEX,1952,1,0,1,0,5.0,3.0,,4.25,2.6799999999999997,3.8,-4.0,64.0,88.0,35.0,13.0,0.03529411764705882,0.015625,0.056818181818181816,0.2348993288590604,0.0,0,0,999,149,Americas,0,0,0.7
Mexico,MEX,1956,2,1,0,1,1.0,5.0,3.0,2.6,2.408,2.6799999999999997,1.0,24.0,64.0,20.0,10.0,0.08333333333333333,0.08333333333333333,0.015625,0.13245033112582782,0.5,0,0,999,151,Americas,0,0,0.7
Mexico,MEX,1964,1,0,0,1,,2.0,1.0,1.6,1.8447999999999998,,,93.0,,58.0,15.0,0.046875,0.010752688172043012,,0.3558282208588957,0.0,0,1,999,163,Americas,0,0,0.7
Mexico,MEX,1968,9,3,3,3,1.0,,2.0,1.2857142857142858,4.70688,1.8447999999999998,8.0,272.0,93.0,146.0,20.0,0.23094170403587444,0.03308823529411765,0.010752688172043012,0.8488372093023255,0.3333333333333333,1,0,999,172,Americas,0,0,0.7
Mexico,MEX,1972,1,0,1,0,9.0,1.0,,5.999999999999999,3.224128,4.70688,-8.0,171.0,272.0,112.0,20.0,0.2526690391459075,0.005847953216374269,0.03308823529411765,0.5743589743589743,0.0,0,0,4,195,Americas,0,0,0.7
Mexico,MEX,1976,2,1,0,1,1.0,9.0,1.0,3.4,2.7344768,3.224128,1.0,96.0,171.0,54.0,17.0,0.10948905109489052,0.020833333333333332,0.005847953216374269,0.2727272727272727,0.5,0,0,8,198,Americas,0,0,0.7
Mexico,MEX,1980,4,0,1,3,2.0,1.0,9.0,3.1,3.2406860799999997,2.7344768,2.0,45.0,96.0,43.0,12.0,0.32432432432432434,0.08888888888888889,0.020833333333333332,0.21182266009852216,0.0,0,0,12,203,Americas,0,0,0.7
Mexico,MEX,1984,6,2,3,1,4.0,2.0,1.0,2.8000000000000003,4.344411648,3.2406860799999997,2.0,98.0,45.0,87.0,18.0,0.2645161290322581,0.061224489795918366,0.08888888888888889,0.3936651583710407,0.3333333333333333,0,0,16,221,Americas,0,0,0.7
Mexico,MEX,1988,2,0,0,2,6.0,4.0,2.0,4.6000000000000005,3.4066469888000004,4.344411648,-4.0,81.0,98.0,82.0,17.0,0.2013888888888889,0.024691358024691357,0.061224489795918366,0.3459915611814346,0.0,0,0,20,237,Americas,0,0,0.7
Mexico,MEX,1992,1,0,1,0,2.0,6.0,4.0,3.5999999999999996,2.44398819328,3.4066469888000004,-1.0,102.0,81.0,71.0,18.0,0.2714285714285714,0.00980392156862745,0.024691358024691357,0.27626459143968873,0.0,0,0,24,257,Americas,0,0,1.0
Mexico,MEX,1996,1,0,0,1,1.0,2.0,6.0,2.3000000000000003,1.866392915968,2.44398819328,0.0,97.0,102.0,57.0,19.0,0.27927927927927926,0.010309278350515464,0.00980392156862745,0.21033210332103322,0.0,0,0,28,271,Americas,1,0,1.0
Mexico,MEX,2000,6,1,2,3,1.0,1.0,2.0,1.2000000000000002,3.5198357495808006,1.866392915968,5.0,78.0,97.0,67.0,19.0,0.3469387755102041,0.07692307692307693,0.010309278350515464,0.22333333333333333,0.16666666666666666,0,0,32,300,Americas,1,0,1.0
Mexico,MEX,2004,4,0,3,1,6.0,1.0,1.0,3.5,3.7119014497484804,3.5198357495808006,-2.0,109.0,78.0,68.0,20.0,0.48905109489051096,0.03669724770642202,0.07692307692307693,0.22591362126245848,0.0,0,0,36,301,Americas,1,0,1.0
Mexico,MEX,2008,4,2,0,2,4.0,6.0,1.0,4.0,3.8271408698490883,3.7119014497484804,0.0,83.0,109.0,73.0,23.0,0.49514563106796117,0.04819277108433735,0.03669724770642202,0.24172185430463577,0.5,0,0,40,302,Americas,1,0,1.0
Mexico,MEX,2012,8,1,3,4,4.0,4.0,6.0,4.4,5.496284521909454,3.8271408698490883,4.0,99.0,83.0,75.0,23.0,0.37815126050420167,0.08080808080808081,0.04819277108433735,0.24834437086092714,0.125,0,0,44,302,Americas,1,0,1.0
Mexico,MEX,2016,5,0,3,2,8.0,4.0,4.0,6.0,5.297770713145672,5.496284521909454,-3.0,122.0,99.0,80.0,27.0,0.4028776978417266,0.040983606557377046,0.08080808080808081,0.26143790849673204,0.0,0,0,48,306,Americas,1,0,1.0
Mexico,MEX,2020,4,0,0,4,5.0,8.0,4.0,5.7,4.7786624278874035,5.297770713145672,-1.0,162.0,122.0,87.0,31.0,0.4336734693877551,0.024691358024691357,0.040983606557377046,0.25663716814159293,0.0,0,0,52,339,Americas,1,0,1.0
Mexico,MEX,2024,5,0,3,2,4.0,5.0,8.0,5.1,4.867197456732442,4.7786624278874035,1.0,108.0,162.0,83.0,29.0,0.6258064516129033,0.046296296296296294,0.024691358024691357,0.25227963525835867,0.0,0,0,56,329,Americas,1,0,1.0
Mexico ,MEX,1932,2,0,2,0,,,,,2.0,,,72.0,,52.0,12.0,0.02,0.027777777777777776,,0.4444444444444444,0.0,0,0,999,117,Other,0,0,0.7
Mexico ,MEX,1960,1,0,0,1,,,,,1.6,,,69.0,,55.0,14.0,0.11818181818181818,0.014492753623188406,,0.36666666666666664,0.0,0,0,999,150,Other,0,0,0.7
Mixed team,MIX,1896,2,1,0,1,,,,,2.0,,,69.0,,51.0,13.0,0.27154130075092275,,,0.2220382634289919,0.5,0,0,999,43,Other,0,0,0.7
Mixed team,MIX,1900,19,8,5,6,2.0,,,2.0,8.8,2.0,17.0,69.0,,51.0,13.0,0.27154130075092275,,,0.2220382634289919,0.42105263157894735,0,0,999,97,Other,0,0,0.7
Mixed team,MIX,1904,4,2,1,1,19.0,2.0,,12.624999999999998,6.880000000000001,8.8,-15.0,69.0,,51.0,13.0,0.27154130075092275,,,0.2220382634289919,0.5,0,0,999,95,Other,0,0,0.7
Moldova,MDA,1996,2,0,1,1,,,,,2.0,,,40.0,,41.0,10.0,0.1,0.05,,0.15129151291512916,0.0,0,0,999,271,Ex-USSR,1,0,1.0
Moldova,MDA,2000,2,0,1,1,2.0,,,2.0,2.0,2.0,0.0,34.0,40.0,34.0,7.0,0.14285714285714285,0.058823529411764705,0.05,0.11333333333333333,0.0,0,0,999,300,Ex-USSR,1,0,1.0
Moldova,MDA,2008,1,0,0,1,,2.0,2.0,2.0,1.6,,,29.0,,28.0,8.0,0.26666666666666666,0.034482758620689655,,0.09271523178807947,0.0,0,0,999,302,Ex-USSR,1,0,1.0
Moldova,MDA,2020,1,0,0,1,,,1.0,1.0,1.3599999999999999,,,20.0,,23.0,8.0,0.5769230769230769,0.05,,0.06784660766961652,0.0,0,0,999,339,Ex-USSR,1,0,1.0
Moldova,MDA,2024,4,0,1,3,1.0,,,1.0,2.416,1.3599999999999999,3.0,26.0,20.0,27.0,10.0,0.5,0.15384615384615385,0.05,0.08206686930091185,0.0,0,0,999,329,Ex-USSR,1,0,1.0
Mongolia,MGL,1968,4,0,1,3,,,,,4.0,,,16.0,,26.0,4.0,0.42105263157894735,0.25,,0.1511627906976744,0.0,0,0,999,172,Asia,0,0,0.7
Mongolia,MGL,1972,1,0,1,0,4.0,,,4.0,2.8,4.0,-3.0,39.0,16.0,39.0,7.0,0.045454545454545456,0.02564102564102564,0.25,0.2,0.0,0,0,999,195,Asia,0,0,0.7
Mongolia,MGL,1976,1,0,1,0,1.0,4.0,,2.125,2.08,2.8,0.0,32.0,39.0,29.0,5.0,0.06060606060606061,0.03125,0.02564102564102564,0.14646464646464646,0.0,0,0,999,198,Asia,0,0,0.7
Mongolia,MGL,1980,4,0,2,2,1.0,1.0,4.0,1.6,2.848,2.08,3.0,43.0,32.0,41.0,8.0,0.21052631578947367,0.09302325581395349,0.03125,0.2019704433497537,0.0,0,0,999,203,Asia,0,0,0.7
Mongolia,MGL,1988,1,0,0,1,,4.0,1.0,2.8,2.1088,,,28.0,,28.0,5.0,0.21875,0.03571428571428571,,0.11814345991561181,0.0,0,0,999,237,Asia,0,0,0.7
Mongolia,MGL,1992,2,0,0,2,1.0,,4.0,1.8571428571428574,2.06528,2.1088,1.0,33.0,28.0,31.0,8.0,0.21052631578947367,0.06060606060606061,0.03571428571428571,0.12062256809338522,0.0,0,0,999,257,Asia,0,0,1.0
Mongolia,MGL,1996,1,0,0,1,2.0,1.0,,1.625,1.6391680000000002,2.06528,-1.0,16.0,33.0,16.0,7.0,0.3333333333333333,0.0625,0.06060606060606061,0.05904059040590406,0.0,0,0,999,271,Asia,1,0,1.0
Mongolia,MGL,2004,1,0,0,1,,1.0,2.0,1.4,1.3835008000000002,,,20.0,,21.0,7.0,0.38095238095238093,0.05,,0.06976744186046512,0.0,0,0,999,301,Asia,1,0,1.0
Mongolia,MGL,2008,4,2,2,0,1.0,,1.0,1.0,2.43010048,1.3835008000000002,3.0,28.0,20.0,29.0,7.0,0.5483870967741935,0.14285714285714285,0.05,0.09602649006622517,0.5,0,0,999,302,Asia,1,0,1.0
Mongolia,MGL,2012,5,0,2,3,4.0,1.0,,2.8749999999999996,3.458060288,2.43010048,1.0,29.0,28.0,32.0,7.0,0.4375,0.1724137931034483,0.14285714285714285,0.10596026490066225,0.0,0,0,999,302,Asia,1,0,1.0
Mongolia,MGL,2016,2,0,1,1,5.0,4.0,1.0,3.9000000000000004,2.8748361728000003,3.458060288,-3.0,43.0,29.0,41.0,9.0,0.43478260869565216,0.046511627906976744,0.1724137931034483,0.13398692810457516,0.0,0,0,999,306,Asia,1,0,1.0
Mongolia,MGL,2020,4,0,1,3,2.0,5.0,4.0,3.3,3.32490170368,2.8748361728000003,2.0,43.0,43.0,43.0,10.0,0.5573770491803278,0.09302325581395349,0.046511627906976744,0.12684365781710916,0.0,0,0,999,339,Asia,1,0,1.0
Mongolia,MGL,2024,1,0,1,0,4.0,2.0,5.0,3.6,2.394941022208,3.32490170368,-3.0,32.0,43.0,37.0,9.0,0.5208333333333334,0.03125,0.09302325581395349,0.11246200607902736,0.0,0,0,999,329,Asia,1,0,1.0
Montenegro,MNE,2012,1,0,1,0,,,,,1.0,,,33.0,,9.0,7.0,0.4411764705882353,0.030303030303030304,,0.029801324503311258,0.0,0,0,999,302,Other,1,0,1.0
Morocco,MAR,1984,2,2,0,0,,,,,2.0,,,34.0,,18.0,6.0,0.02857142857142857,0.058823529411764705,,0.08144796380090498,1.0,0,0,999,221,Africa,0,0,0.7
Morocco,MAR,1988,3,1,0,2,2.0,,,2.0,2.4000000000000004,2.0,1.0,27.0,34.0,25.0,4.0,0.13793103448275862,0.1111111111111111,0.058823529411764705,0.10548523206751055,0.3333333333333333,0,0,999,237,Africa,0,0,0.7
Morocco,MAR,1992,3,1,1,1,3.0,2.0,,2.625,2.6400000000000006,2.4000000000000004,0.0,44.0,27.0,24.0,7.0,0.022222222222222223,0.06818181818181818,0.1111111111111111,0.0933852140077821,0.3333333333333333,0,0,999,257,Africa,0,0,1.0
Morocco,MAR,1996,2,0,0,2,3.0,3.0,2.0,2.8,2.3840000000000003,2.6400000000000006,-1.0,34.0,44.0,28.0,7.0,0.15789473684210525,0.058823529411764705,0.06818181818181818,0.1033210332103321,0.0,0,0,999,271,Africa,1,0,1.0
Morocco,MAR,2000,5,0,1,4,2.0,3.0,3.0,2.5,3.4304,2.3840000000000003,3.0,55.0,34.0,28.0,9.0,0.16363636363636364,0.09090909090909091,0.058823529411764705,0.09333333333333334,0.0,0,0,999,300,Africa,1,0,1.0
Morocco,MAR,2004,3,2,1,0,5.0,2.0,3.0,3.7,3.2582400000000002,3.4304,-2.0,55.0,55.0,28.0,9.0,0.15789473684210525,0.05454545454545454,0.09090909090909091,0.09302325581395349,0.6666666666666666,0,0,999,301,Africa,1,0,1.0
Morocco,MAR,2008,2,0,1,1,3.0,5.0,2.0,3.4,2.754944,3.2582400000000002,-1.0,47.0,55.0,35.0,7.0,0.24489795918367346,0.0425531914893617,0.05454545454545454,0.11589403973509933,0.0,0,0,999,302,Africa,1,0,1.0
Morocco,MAR,2012,1,0,0,1,2.0,3.0,5.0,2.9,2.0529664,2.754944,-1.0,63.0,47.0,40.0,12.0,0.2835820895522388,0.015873015873015872,0.0425531914893617,0.13245033112582782,0.0,0,0,999,302,Africa,1,0,1.0
Morocco,MAR,2016,1,0,0,1,1.0,2.0,3.0,1.7000000000000002,1.63177984,2.0529664,0.0,48.0,63.0,39.0,13.0,0.40384615384615385,0.020833333333333332,0.015873015873015872,0.12745098039215685,0.0,0,0,999,306,Africa,1,0,1.0
Morocco,MAR,2020,1,1,0,0,1.0,1.0,2.0,1.2000000000000002,1.379067904,1.63177984,0.0,46.0,48.0,37.0,18.0,0.29411764705882354,0.021739130434782608,0.020833333333333332,0.10914454277286136,1.0,0,0,999,339,Africa,1,0,1.0
Morocco,MAR,2024,2,1,0,1,1.0,1.0,1.0,1.0,1.6274407424000001,1.379067904,1.0,61.0,46.0,35.0,21.0,0.2857142857142857,0.03278688524590164,0.021739130434782608,0.10638297872340426,0.5,0,0,999,329,Africa,1,0,1.0
Morocco ,MAR,1960,1,0,1,0,,,,,1.0,,,47.0,,45.0,10.0,0.0,0.02127659574468085,,0.3,0.0,0,0,999,150,Other,0,0,0.7
Mozambique,MOZ,1996,1,0,0,1,,,,,1.0,,,3.0,,3.0,3.0,0.3333333333333333,0.3333333333333333,,0.01107011070110701,0.0,0,0,999,271,Other,1,0,1.0
Mozambique,MOZ,2000,1,1,0,0,1.0,,,1.0,1.0,1.0,0.0,4.0,3.0,4.0,2.0,0.5,0.25,0.3333333333333333,0.013333333333333334,1.0,0,0,999,300,Other,1,0,1.0
Namibia,NAM,1992,2,0,2,0,,,,,2.0,,,6.0,,9.0,3.0,0.3,0.3333333333333333,,0.03501945525291829,0.0,0,0,999,257,Other,0,0,1.0
Namibia,NAM,1996,2,0,2,0,2.0,,,2.0,2.0,2.0,0.0,8.0,6.0,10.0,4.0,0.3,0.25,0.3333333333333333,0.03690036900369004,0.0,0,0,999,271,Other,1,0,1.0
Namibia,NAM,2020,1,0,1,0,,,,,1.6,,,11.0,,10.0,6.0,0.5454545454545454,0.09090909090909091,,0.029498525073746312,0.0,0,0,999,339,Other,1,0,1.0
Netherlands,NED,1900,5,0,2,3,,,,,5.0,,,35.0,,18.0,7.0,0.0,0.14285714285714285,,0.18556701030927836,0.0,0,0,999,97,Europe,0,0,0.7
Netherlands,NED,1908,2,0,0,2,,5.0,,5.0,3.8,,,113.0,,45.0,11.0,0.0,0.017699115044247787,,0.4090909090909091,0.0,0,0,999,110,Europe,0,0,0.7
Netherlands,NED,1912,3,0,0,3,2.0,,5.0,2.857142857142857,3.48,3.8,1.0,33.0,113.0,14.0,7.0,0.0,0.09090909090909091,0.017699115044247787,0.13725490196078433,0.0,0,0,999,102,Europe,0,0,0.7
Netherlands,NED,1920,11,4,2,5,3.0,2.0,,2.625,6.488,3.48,8.0,130.0,33.0,58.0,15.0,0.004694835680751174,0.08461538461538462,0.09090909090909091,0.3717948717948718,0.36363636363636365,0,0,999,156,Europe,0,0,0.7
